id,loanAmnt,term,interestRate,installment,grade,subGrade,employmentTitle,employmentLength,homeOwnership,annualIncome,verificationStatus,issueDate,isDefault,purpose,postCode,regionCode,dti,delinquency_2years,ficoRangeLow,ficoRangeHigh,openAcc,pubRec,pubRecBankruptcies,revolBal,revolUtil,totalAcc,initialListStatus,applicationType,earliesCreditLine,title,policyCode,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14
242192,12000.0,5,16.29,293.67,D,D2,288.0,10+ years,0,100000.0,1,2014-10-01,0,4,259.0,19,11.04,0.0,670.0,674.0,13.0,0.0,0.0,39079.0,105.9,42.0,0,0,May-1999,4.0,1.0,10.0,4.0,7.0,7.0,5.0,17.0,10.0,8.0,28.0,7.0,12.0,0.0,0.0,0.0,5.0
388208,10000.0,5,12.59,225.44,C,C2,10834.0,< 1 year,0,65000.0,2,2015-12-01,0,0,54.0,28,18.91,0.0,665.0,669.0,9.0,0.0,0.0,11358.0,75.7,19.0,1,0,Dec-2001,0.0,1.0,0.0,2.0,3.0,3.0,3.0,6.0,6.0,6.0,10.0,3.0,9.0,0.0,0.0,0.0,5.0
794005,23500.0,3,8.19,738.47,A,A5,184.0,10+ years,0,108000.0,1,2014-12-01,0,0,681.0,10,12.93,0.0,730.0,734.0,8.0,0.0,0.0,7289.0,72.2,28.0,0,0,Feb-1999,0.0,1.0,0.0,2.0,2.0,2.0,3.0,8.0,6.0,5.0,16.0,2.0,8.0,0.0,0.0,0.0,1.0
334622,4200.0,3,12.59,140.69,C,C2,695.0,2 years,1,135000.0,1,2015-11-01,1,0,107.0,30,5.56,11.0,660.0,664.0,8.0,0.0,0.0,1014.0,18.8,23.0,1,0,Oct-2008,0.0,1.0,8.0,3.0,3.0,3.0,3.0,9.0,4.0,6.0,19.0,3.0,8.0,0.0,0.0,6.0,2.0
342862,5000.0,3,10.49,162.49,B,B3,13125.0,3 years,0,84320.0,0,2014-12-01,0,2,588.0,4,8.54,0.0,700.0,704.0,5.0,1.0,1.0,2308.0,60.7,7.0,1,0,Jan-1994,5.0,1.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,0.0,0.0,0.0,1.0
56379,6000.0,3,5.31,180.67,A,A1,7782.0,< 1 year,1,45000.0,0,2018-06-01,0,4,109.0,21,7.65,0.0,720.0,724.0,6.0,0.0,0.0,5643.0,32.2,7.0,0,0,Dec-2012,4.0,1.0,0.0,2.0,3.0,3.0,3.0,3.0,2.0,4.0,5.0,3.0,6.0,0.0,0.0,0.0,1.0
439506,10000.0,3,6.49,306.45,A,A2,129125.0,< 1 year,1,60000.0,1,2016-05-01,0,4,786.0,5,19.1,0.0,695.0,699.0,11.0,0.0,0.0,6993.0,28.7,12.0,0,0,Oct-2009,4.0,1.0,0.0,6.0,6.0,6.0,7.0,7.0,3.0,9.0,9.0,6.0,11.0,0.0,0.0,0.0,0.0
249777,28000.0,5,21.0,757.5,E,E1,258211.0,1 year,0,150000.0,1,2013-12-01,0,0,275.0,8,26.42,0.0,690.0,694.0,12.0,0.0,0.0,5660.0,75.5,19.0,1,0,Nov-1967,4659.0,1.0,0.0,3.0,4.0,4.0,3.0,4.0,7.0,5.0,7.0,4.0,12.0,0.0,0.0,0.0,3.0
361331,15000.0,3,16.29,529.51,D,D1,3153.0,2 years,0,50000.0,1,2016-02-01,0,0,503.0,8,13.73,0.0,660.0,664.0,8.0,0.0,0.0,9743.0,77.9,12.0,0,0,Mar-1996,0.0,1.0,0.0,2.0,6.0,6.0,2.0,3.0,2.0,6.0,9.0,6.0,8.0,0.0,0.0,0.0,1.0
162293,3000.0,3,15.61,104.9,D,D1,38.0,6 years,0,46000.0,0,2014-08-01,0,5,432.0,10,12.56,0.0,705.0,709.0,13.0,0.0,0.0,7097.0,26.2,19.0,1,0,Mar-2006,6.0,1.0,0.0,3.0,6.0,6.0,4.0,6.0,5.0,10.0,13.0,6.0,13.0,0.0,0.0,0.0,3.0
572178,24125.0,5,21.97,665.9,E,E4,54.0,,2,71000.0,2,2016-02-01,1,1,408.0,14,8.1,0.0,690.0,694.0,4.0,0.0,0.0,10174.0,61.3,16.0,0,0,Oct-1985,1.0,1.0,0.0,1.0,2.0,2.0,2.0,5.0,6.0,3.0,10.0,2.0,4.0,0.0,0.0,0.0,4.0
409923,10000.0,3,5.79,303.27,A,A2,224832.0,1 year,1,90000.0,1,2011-01-01,0,5,74.0,30,5.43,0.0,765.0,769.0,6.0,0.0,0.0,2140.0,42.8,16.0,1,0,Nov-1998,71.0,1.0,,,,,,,,,,,,,,,
501717,12800.0,5,13.33,293.41,C,C3,38622.0,5 years,0,38420.0,1,2015-09-01,1,0,584.0,13,31.52,0.0,725.0,729.0,19.0,0.0,0.0,46546.0,58.9,45.0,0,0,Sep-2004,0.0,1.0,0.0,5.0,8.0,8.0,6.0,6.0,25.0,15.0,20.0,8.0,19.0,0.0,0.0,0.0,6.0
49304,25000.0,5,10.15,533.03,B,B2,188.0,10+ years,0,70000.0,1,2014-09-01,1,4,425.0,44,22.1,0.0,695.0,699.0,12.0,0.0,0.0,43384.0,59.3,20.0,0,0,Nov-1999,4.0,1.0,0.0,6.0,8.0,8.0,6.0,7.0,6.0,10.0,13.0,8.0,12.0,0.0,0.0,0.0,2.0
740659,10550.0,3,17.57,379.14,D,D4,13981.0,< 1 year,2,24000.0,0,2015-12-01,0,4,51.0,13,17.0,0.0,690.0,694.0,2.0,0.0,0.0,12155.0,93.5,6.0,1,0,Aug-2004,4.0,1.0,0.0,2.0,2.0,2.0,2.0,3.0,0.0,2.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0
197083,9000.0,3,18.2,326.28,E,E1,19360.0,1 year,1,35000.0,2,2015-11-01,1,0,245.0,26,17.7,0.0,685.0,689.0,15.0,0.0,0.0,6784.0,28.9,22.0,1,0,Jun-2011,0.0,1.0,0.0,3.0,6.0,6.0,4.0,4.0,4.0,12.0,18.0,7.0,15.0,0.0,0.0,0.0,6.0
251411,3125.0,3,17.86,112.76,D,D5,2713.0,< 1 year,2,50000.0,0,2015-06-01,0,0,416.0,19,27.77,0.0,690.0,694.0,13.0,1.0,1.0,2120.0,40.8,17.0,1,0,Jan-1995,0.0,1.0,0.0,2.0,2.0,2.0,4.0,4.0,12.0,4.0,4.0,2.0,13.0,0.0,0.0,0.0,2.0
522939,5000.0,3,11.44,164.74,B,B4,159372.0,2 years,1,45000.0,0,2014-12-01,0,4,136.0,8,4.37,0.0,730.0,734.0,5.0,0.0,0.0,6240.0,62.4,5.0,1,0,Apr-1971,4.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,4.0,4.0,2.0,5.0,0.0,0.0,0.0,1.0
657109,8000.0,3,9.93,257.88,B,B2,367586.0,< 1 year,1,61000.0,2,2017-10-01,0,5,100.0,4,10.98,0.0,755.0,759.0,4.0,0.0,0.0,6081.0,22.5,6.0,1,1,Aug-1999,6.0,1.0,0.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,4.0,2.0,4.0,0.0,0.0,0.0,3.0
218070,10000.0,5,23.5,284.79,F,F1,54.0,,1,30912.0,2,2013-08-01,0,5,703.0,8,25.39,0.0,685.0,689.0,13.0,0.0,0.0,6197.0,65.9,23.0,0,0,Mar-1999,33624.0,1.0,0.0,2.0,5.0,5.0,4.0,4.0,13.0,10.0,10.0,5.0,13.0,0.0,0.0,0.0,3.0
619677,35000.0,3,12.59,1172.39,C,C2,23876.0,1 year,1,150000.0,2,2015-11-01,0,0,466.0,36,23.1,0.0,720.0,724.0,7.0,0.0,0.0,73991.0,96.3,13.0,0,0,Feb-1995,0.0,1.0,0.0,5.0,5.0,5.0,5.0,7.0,2.0,5.0,10.0,5.0,7.0,0.0,0.0,0.0,0.0
351884,1725.0,3,11.53,56.91,B,B5,54.0,,0,21500.0,1,2015-05-01,0,0,350.0,39,12.67,0.0,675.0,679.0,13.0,2.0,1.0,6844.0,36.8,29.0,0,0,Mar-1987,0.0,1.0,0.0,4.0,7.0,7.0,6.0,14.0,2.0,12.0,25.0,7.0,13.0,0.0,0.0,0.0,0.0
9656,16000.0,5,18.99,414.97,D,D3,249649.0,7 years,0,52000.0,1,2017-03-01,0,0,502.0,7,24.21,0.0,730.0,734.0,17.0,0.0,0.0,6122.0,17.6,32.0,0,0,Oct-1995,0.0,1.0,0.0,2.0,6.0,6.0,4.0,6.0,8.0,13.0,21.0,6.0,17.0,0.0,0.0,0.0,6.0
567913,25000.0,5,23.28,708.79,F,F2,241421.0,9 years,0,151000.0,2,2012-10-01,0,4,455.0,13,12.74,1.0,675.0,679.0,8.0,0.0,0.0,15844.0,76.2,33.0,1,0,May-1985,56.0,1.0,1.0,4.0,6.0,6.0,4.0,10.0,8.0,7.0,18.0,6.0,8.0,0.0,0.0,1.0,1.0
534824,4600.0,3,7.89,143.92,A,A5,21677.0,< 1 year,1,62400.0,0,2015-11-01,0,4,56.0,8,7.35,0.0,720.0,724.0,7.0,0.0,0.0,10096.0,35.9,11.0,0,0,Sep-2000,4.0,1.0,0.0,3.0,3.0,3.0,3.0,5.0,6.0,3.0,5.0,3.0,7.0,0.0,0.0,0.0,1.0
571458,3000.0,3,16.29,105.91,D,D2,66004.0,10+ years,0,45548.0,0,2014-09-01,0,9,170.0,23,27.19,1.0,670.0,674.0,23.0,0.0,0.0,6820.0,87.4,40.0,1,0,Mar-1996,10.0,1.0,0.0,4.0,4.0,4.0,4.0,11.0,25.0,4.0,12.0,4.0,23.0,0.0,0.0,0.0,2.0
579262,1000.0,3,15.05,34.69,C,C4,145.0,10+ years,0,73000.0,0,2017-08-01,0,7,80.0,21,14.01,1.0,670.0,674.0,8.0,0.0,0.0,6838.0,76.8,16.0,0,0,Jan-1999,8.0,1.0,0.0,1.0,3.0,3.0,1.0,3.0,5.0,4.0,8.0,3.0,8.0,0.0,0.0,0.0,2.0
42429,7200.0,3,17.86,259.8,D,D5,74921.0,< 1 year,1,18000.0,1,2015-06-01,0,0,90.0,21,35.8,0.0,670.0,674.0,10.0,0.0,0.0,13351.0,50.0,13.0,1,0,Dec-2010,0.0,1.0,0.0,1.0,9.0,9.0,2.0,3.0,0.0,10.0,13.0,9.0,10.0,0.0,0.0,0.0,2.0
682690,30000.0,3,18.49,1091.97,D,D2,326223.0,1 year,1,78000.0,1,2012-11-01,0,0,79.0,2,20.86,0.0,705.0,709.0,11.0,0.0,0.0,17773.0,75.0,22.0,1,0,Oct-1991,13596.0,1.0,0.0,7.0,8.0,8.0,7.0,10.0,7.0,9.0,14.0,8.0,11.0,0.0,0.0,0.0,1.0
34634,13000.0,3,18.55,473.58,D,D2,262363.0,10+ years,0,55000.0,0,2013-10-01,0,0,48.0,10,19.46,0.0,675.0,679.0,9.0,0.0,0.0,12070.0,87.5,12.0,1,0,Feb-2006,0.0,1.0,0.0,4.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,9.0,0.0,0.0,0.0,3.0
529158,7000.0,3,14.08,239.52,C,C3,782.0,5 years,1,70000.0,1,2017-07-01,0,3,2.0,2,19.18,0.0,680.0,684.0,14.0,0.0,0.0,6861.0,46.0,15.0,1,0,Aug-2011,3.0,1.0,0.0,2.0,2.0,2.0,6.0,6.0,8.0,7.0,7.0,2.0,14.0,0.0,0.0,0.0,2.0
23234,29000.0,3,17.57,1042.18,D,D4,98078.0,10+ years,0,98000.0,2,2015-02-01,0,0,89.0,3,27.72,0.0,680.0,684.0,14.0,0.0,0.0,16219.0,61.7,45.0,1,0,Oct-1998,0.0,1.0,0.0,1.0,3.0,3.0,2.0,4.0,21.0,8.0,18.0,3.0,14.0,0.0,0.0,0.0,8.0
493344,7500.0,3,9.17,239.1,B,B2,15536.0,10+ years,0,42000.0,0,2015-07-01,0,4,57.0,9,13.29,0.0,725.0,729.0,7.0,0.0,0.0,5789.0,35.3,21.0,1,0,Jan-2005,4.0,1.0,0.0,4.0,4.0,4.0,5.0,13.0,2.0,6.0,17.0,4.0,7.0,0.0,0.0,0.0,3.0
487593,14000.0,5,12.99,318.48,C,C2,100410.0,10+ years,0,43000.0,1,2016-04-01,0,0,480.0,8,12.39,0.0,685.0,689.0,10.0,0.0,0.0,12237.0,38.4,18.0,0,0,Sep-2004,0.0,1.0,0.0,3.0,9.0,9.0,3.0,4.0,2.0,10.0,16.0,9.0,10.0,0.0,0.0,0.0,1.0
229563,6000.0,3,8.49,189.38,A,A5,54.0,6 years,0,70000.0,1,2011-05-01,1,1,12.0,9,23.52,0.0,710.0,714.0,8.0,0.0,0.0,18365.0,83.5,31.0,1,0,Feb-1998,3193.0,1.0,,,,,,,,,,,,,,,
779751,30000.0,3,7.89,938.57,A,A5,695.0,10+ years,0,106000.0,2,2015-05-01,0,4,106.0,12,8.83,0.0,720.0,724.0,17.0,1.0,0.0,32842.0,33.8,29.0,0,0,Mar-1990,4.0,1.0,0.0,7.0,10.0,10.0,10.0,11.0,2.0,15.0,21.0,10.0,17.0,0.0,0.0,0.0,2.0
126511,3000.0,3,9.93,96.71,B,B2,87107.0,5 years,0,100000.0,1,2017-05-01,0,4,286.0,16,16.85,0.0,680.0,684.0,13.0,1.0,1.0,11976.0,42.9,28.0,0,0,Mar-2001,4.0,1.0,0.0,6.0,7.0,7.0,8.0,13.0,8.0,10.0,18.0,7.0,13.0,0.0,0.0,0.0,5.0
399811,20000.0,3,7.89,625.72,A,A5,717.0,3 years,1,220000.0,2,2015-03-01,0,0,389.0,8,4.51,0.0,670.0,674.0,5.0,0.0,0.0,9050.0,83.8,12.0,0,0,Apr-2001,0.0,1.0,0.0,2.0,3.0,3.0,2.0,4.0,2.0,3.0,8.0,3.0,5.0,0.0,0.0,0.0,0.0
673872,16950.0,5,23.83,485.95,F,F5,283115.0,8 years,0,43000.0,2,2012-12-01,0,12,172.0,13,11.13,0.0,660.0,664.0,10.0,1.0,0.0,5397.0,39.4,23.0,1,0,Jan-1997,1365.0,1.0,3.0,5.0,6.0,6.0,6.0,17.0,2.0,8.0,20.0,6.0,10.0,0.0,0.0,0.0,3.0
699056,15000.0,3,11.39,493.86,B,B3,193.0,10+ years,0,121000.0,0,2017-03-01,1,0,49.0,12,8.63,0.0,675.0,679.0,6.0,0.0,0.0,32056.0,68.6,18.0,0,0,Oct-1989,0.0,1.0,2.0,2.0,4.0,4.0,2.0,5.0,2.0,6.0,14.0,5.0,6.0,0.0,0.0,0.0,0.0
263697,28000.0,3,6.49,858.05,A,A2,5409.0,3 years,1,105000.0,1,2014-06-01,0,0,275.0,8,25.86,0.0,745.0,749.0,21.0,0.0,0.0,9827.0,25.1,41.0,0,0,Aug-1997,0.0,1.0,0.0,2.0,2.0,2.0,7.0,13.0,23.0,8.0,17.0,2.0,21.0,0.0,0.0,0.0,2.0
47152,8000.0,3,8.24,251.58,B,B1,27481.0,10+ years,0,127565.0,1,2016-12-01,0,4,423.0,4,26.73,0.0,710.0,714.0,8.0,0.0,0.0,7304.0,73.0,30.0,0,0,Mar-1989,4.0,1.0,0.0,1.0,1.0,1.0,1.0,9.0,14.0,1.0,11.0,1.0,8.0,0.0,0.0,0.0,3.0
303614,10000.0,3,14.09,342.22,B,B5,338919.0,6 years,1,78000.0,0,2012-08-01,0,4,167.0,8,18.91,0.0,690.0,694.0,11.0,0.0,0.0,8552.0,53.0,13.0,1,0,Aug-2006,2362.0,1.0,,,,,4.0,,,,,,11.0,,,,
230404,25000.0,3,7.24,774.68,A,A3,2973.0,1 year,0,105000.0,0,2017-03-01,0,0,134.0,8,28.77,0.0,735.0,739.0,11.0,0.0,0.0,19934.0,44.1,28.0,0,0,Jul-2004,0.0,1.0,0.0,2.0,4.0,4.0,4.0,6.0,10.0,7.0,13.0,4.0,11.0,0.0,0.0,0.0,0.0
690156,16700.0,3,22.15,639.08,E,E5,49.0,10+ years,2,46448.0,2,2014-10-01,0,0,221.0,8,27.03,4.0,660.0,664.0,19.0,0.0,0.0,4616.0,81.5,41.0,0,0,Aug-2004,0.0,1.0,0.0,2.0,3.0,3.0,2.0,12.0,22.0,3.0,19.0,3.0,19.0,0.0,0.0,0.0,4.0
646848,15000.0,5,12.49,337.4,B,B5,5430.0,6 years,0,88000.0,2,2014-10-01,1,0,48.0,10,18.37,0.0,665.0,669.0,15.0,0.0,0.0,12214.0,71.0,37.0,0,0,Jul-2002,0.0,1.0,0.0,5.0,6.0,6.0,5.0,6.0,22.0,7.0,9.0,6.0,15.0,0.0,0.0,0.0,3.0
587361,4300.0,3,14.16,147.3,C,C2,5625.0,4 years,1,40919.0,0,2014-05-01,0,0,97.0,12,19.01,0.0,690.0,694.0,8.0,1.0,0.0,4727.0,18.8,17.0,1,0,Sep-1996,0.0,1.0,0.0,1.0,1.0,1.0,4.0,7.0,5.0,5.0,11.0,1.0,8.0,0.0,0.0,0.0,0.0
271671,11000.0,3,13.11,371.2,C,C2,241560.0,< 1 year,1,42000.0,2,2010-04-01,1,5,528.0,22,1.31,1.0,690.0,694.0,8.0,0.0,0.0,11514.0,84.0,28.0,1,0,Jul-1994,4768.0,1.0,,,,,,,,,,,,,,,
635576,10800.0,5,18.55,277.5,E,E2,35046.0,8 years,1,54000.0,2,2015-07-01,0,0,86.0,35,13.24,0.0,675.0,679.0,7.0,0.0,0.0,12505.0,96.2,17.0,0,0,Feb-2000,0.0,1.0,0.0,3.0,6.0,6.0,3.0,6.0,5.0,6.0,12.0,6.0,7.0,0.0,0.0,0.0,2.0
128542,19600.0,5,12.35,439.47,B,B4,277012.0,10+ years,0,87788.0,2,2013-08-01,0,0,305.0,15,29.38,0.0,695.0,699.0,18.0,0.0,0.0,56694.0,67.7,34.0,1,0,Oct-1996,0.0,1.0,0.0,5.0,9.0,9.0,5.0,5.0,16.0,10.0,11.0,9.0,18.0,0.0,0.0,0.0,2.0
707336,9000.0,3,8.18,282.78,B,B1,12158.0,10+ years,0,75000.0,1,2015-07-01,0,4,9.0,7,21.54,0.0,705.0,709.0,19.0,0.0,0.0,15681.0,39.1,28.0,1,0,May-1997,4.0,1.0,0.0,7.0,13.0,13.0,8.0,12.0,4.0,16.0,20.0,13.0,19.0,0.0,0.0,0.0,4.0
330869,20000.0,3,16.77,710.77,D,D2,222163.0,10+ years,0,62000.0,2,2012-02-01,0,0,369.0,21,24.29,0.0,675.0,679.0,16.0,1.0,1.0,16720.0,74.6,24.0,1,0,Mar-1998,28.0,1.0,,,,,,,,,,,,,,,
148184,20000.0,3,11.14,656.11,B,B2,307332.0,9 years,0,104000.0,2,2013-04-01,0,0,441.0,9,17.0,1.0,695.0,699.0,11.0,0.0,0.0,33872.0,71.5,17.0,1,0,Jun-1999,26.0,1.0,1.0,4.0,6.0,6.0,5.0,8.0,5.0,7.0,10.0,6.0,11.0,0.0,0.0,1.0,3.0
648113,25000.0,5,17.27,624.95,C,C5,300415.0,5 years,0,100000.0,1,2013-05-01,0,2,75.0,33,18.61,0.0,695.0,699.0,12.0,0.0,0.0,15516.0,29.1,20.0,1,0,Aug-2001,94.0,1.0,0.0,1.0,5.0,5.0,2.0,6.0,5.0,10.0,15.0,5.0,12.0,0.0,0.0,0.0,2.0
789199,6000.0,3,12.79,201.56,C,C1,172770.0,4 years,1,59000.0,1,2016-07-01,0,0,105.0,17,3.68,0.0,675.0,679.0,7.0,2.0,2.0,3523.0,51.1,12.0,0,0,Feb-2003,0.0,1.0,1.0,1.0,6.0,6.0,1.0,3.0,1.0,7.0,11.0,6.0,7.0,0.0,0.0,0.0,7.0
125715,32950.0,5,26.06,987.71,F,F5,7501.0,10+ years,0,75000.0,1,2016-01-01,1,0,616.0,0,28.8,0.0,660.0,664.0,12.0,1.0,1.0,15802.0,77.5,27.0,0,0,Apr-1982,2.0,1.0,0.0,5.0,8.0,8.0,6.0,13.0,5.0,10.0,21.0,8.0,12.0,0.0,0.0,0.0,5.0
602290,17325.0,5,17.27,433.1,C,C5,334544.0,9 years,1,45000.0,1,2012-09-01,0,0,590.0,8,30.24,0.0,705.0,709.0,13.0,0.0,0.0,31362.0,58.4,24.0,1,0,Sep-1997,63.0,1.0,0.0,4.0,8.0,8.0,5.0,6.0,3.0,12.0,19.0,8.0,13.0,0.0,0.0,0.0,3.0
279188,15400.0,3,21.99,588.06,F,F1,1059.0,1 year,0,45357.0,2,2015-05-01,0,7,109.0,21,18.79,0.0,680.0,684.0,22.0,0.0,0.0,9241.0,34.7,43.0,0,0,Sep-2003,8.0,1.0,12.0,4.0,11.0,11.0,6.0,17.0,5.0,19.0,34.0,11.0,22.0,0.0,0.0,0.0,9.0
720681,5825.0,3,10.16,188.4,B,B1,313206.0,5 years,1,185000.0,0,2013-03-01,0,4,57.0,9,4.11,1.0,695.0,699.0,8.0,0.0,0.0,1654.0,43.5,9.0,1,0,Jan-1996,46424.0,1.0,0.0,1.0,3.0,3.0,2.0,3.0,2.0,6.0,7.0,3.0,8.0,0.0,0.0,0.0,3.0
748697,13000.0,3,10.99,425.55,B,B3,38.0,4 years,2,55000.0,1,2014-10-01,0,2,157.0,8,24.29,0.0,660.0,664.0,8.0,1.0,1.0,9516.0,31.0,36.0,1,0,Dec-1973,5.0,1.0,0.0,3.0,4.0,4.0,4.0,7.0,23.0,5.0,13.0,4.0,8.0,0.0,0.0,0.0,2.0
42610,21000.0,5,13.67,485.05,C,C3,48303.0,2 years,0,64000.0,0,2016-03-01,0,2,404.0,22,27.24,0.0,715.0,719.0,7.0,0.0,0.0,12215.0,97.7,29.0,0,0,May-2001,5.0,1.0,0.0,1.0,2.0,2.0,1.0,10.0,12.0,2.0,12.0,2.0,7.0,0.0,0.0,0.0,1.0
82534,32550.0,3,13.49,1104.44,C,C2,54.0,,2,74000.0,2,2017-03-01,1,0,249.0,36,16.17,2.0,675.0,679.0,18.0,0.0,0.0,24103.0,58.5,31.0,0,0,Mar-1986,0.0,1.0,1.0,4.0,7.0,7.0,4.0,6.0,4.0,17.0,23.0,7.0,18.0,0.0,0.0,0.0,2.0
107358,8000.0,3,10.75,260.97,B,B4,10319.0,3 years,0,55000.0,1,2016-06-01,0,0,146.0,23,5.63,0.0,665.0,669.0,9.0,0.0,0.0,8003.0,51.6,12.0,0,0,Mar-2008,2.0,1.0,0.0,3.0,4.0,4.0,5.0,5.0,4.0,7.0,7.0,4.0,9.0,0.0,0.0,0.0,5.0
87747,7800.0,3,10.99,255.33,B,B3,6525.0,10+ years,1,172000.0,0,2014-06-01,0,4,93.0,8,7.89,0.0,685.0,689.0,11.0,0.0,0.0,22233.0,42.1,33.0,0,0,Nov-2000,4.0,1.0,2.0,4.0,7.0,7.0,4.0,10.0,8.0,10.0,21.0,7.0,11.0,0.0,0.0,0.0,3.0
172835,32500.0,5,18.25,829.72,E,E1,172.0,10+ years,0,65000.0,2,2015-04-01,1,4,435.0,36,14.42,4.0,660.0,664.0,11.0,0.0,0.0,19400.0,89.4,24.0,0,0,Jun-1989,4.0,1.0,0.0,5.0,9.0,9.0,5.0,10.0,3.0,9.0,16.0,9.0,11.0,0.0,0.0,0.0,1.0
525741,10000.0,5,26.3,301.19,E,E5,151.0,3 years,0,114000.0,1,2017-08-01,1,0,235.0,8,15.15,0.0,675.0,679.0,14.0,0.0,0.0,3957.0,54.2,20.0,0,0,Feb-2007,0.0,1.0,0.0,3.0,4.0,4.0,3.0,3.0,10.0,4.0,6.0,4.0,14.0,0.0,0.0,0.0,4.0
257761,32000.0,5,25.29,944.7,E,E5,354509.0,< 1 year,1,134600.0,2,2016-09-01,0,10,305.0,15,6.18,0.0,665.0,669.0,6.0,1.0,1.0,9481.0,36.5,12.0,1,0,Dec-1995,11.0,1.0,2.0,1.0,1.0,1.0,3.0,4.0,1.0,4.0,9.0,1.0,5.0,0.0,0.0,0.0,3.0
579189,7500.0,3,6.49,229.84,A,A2,2364.0,10+ years,0,130000.0,0,2016-02-01,0,0,301.0,21,6.75,1.0,730.0,734.0,12.0,0.0,0.0,9330.0,11.6,26.0,0,0,Jul-1999,0.0,1.0,0.0,2.0,4.0,4.0,5.0,8.0,6.0,9.0,16.0,4.0,12.0,0.0,0.0,0.0,0.0
670946,5525.0,3,16.99,196.96,D,D3,59248.0,10+ years,0,60000.0,2,2015-08-01,1,0,622.0,7,26.54,0.0,700.0,704.0,11.0,0.0,0.0,17461.0,92.4,21.0,0,0,Oct-1998,0.0,1.0,0.0,5.0,7.0,7.0,5.0,7.0,6.0,7.0,11.0,7.0,11.0,0.0,0.0,0.0,2.0
60170,8000.0,3,5.32,240.92,A,A1,2800.0,2 years,1,46000.0,0,2016-04-01,0,0,258.0,8,16.02,0.0,770.0,774.0,4.0,0.0,0.0,11512.0,24.4,16.0,0,0,Aug-2001,0.0,1.0,0.0,1.0,1.0,1.0,3.0,10.0,3.0,3.0,12.0,1.0,4.0,0.0,0.0,0.0,0.0
592670,24000.0,3,16.02,844.01,C,C5,2364.0,10+ years,0,140000.0,1,2017-06-01,0,2,172.0,13,16.87,0.0,695.0,699.0,15.0,0.0,0.0,27567.0,77.0,23.0,1,0,May-2005,5.0,1.0,0.0,5.0,10.0,10.0,6.0,8.0,7.0,12.0,16.0,10.0,15.0,0.0,0.0,0.0,1.0
232664,10000.0,5,16.55,246.12,D,D2,529.0,10+ years,1,95000.0,2,2015-04-01,0,0,646.0,8,23.72,0.0,665.0,669.0,17.0,0.0,0.0,27825.0,95.3,32.0,0,0,May-1999,0.0,1.0,2.0,9.0,14.0,14.0,9.0,10.0,7.0,14.0,18.0,14.0,17.0,0.0,0.0,0.0,5.0
679622,10500.0,3,14.65,362.19,C,C2,346875.0,10+ years,0,48000.0,1,2012-04-01,0,4,648.0,13,23.65,1.0,680.0,684.0,15.0,1.0,1.0,11746.0,52.4,21.0,1,0,May-2001,59096.0,1.0,,,,,,,,,,,,,,,
111528,15500.0,5,24.08,446.63,F,F2,213845.0,8 years,0,69000.0,2,2014-01-01,0,0,48.0,10,20.03,0.0,670.0,674.0,14.0,1.0,1.0,10240.0,68.3,23.0,0,0,Feb-1994,0.0,1.0,0.0,6.0,8.0,8.0,7.0,8.0,6.0,11.0,13.0,8.0,14.0,0.0,0.0,0.0,3.0
151656,5800.0,3,9.99,187.13,B,B3,259.0,6 years,0,75000.0,0,2015-11-01,0,4,591.0,40,20.32,0.0,715.0,719.0,11.0,0.0,0.0,14400.0,55.0,17.0,0,0,Aug-1988,4.0,1.0,0.0,5.0,6.0,6.0,4.0,5.0,8.0,6.0,8.0,4.0,10.0,,0.0,0.0,5.0
319853,6000.0,3,15.22,208.64,C,C3,273315.0,4 years,0,90000.0,0,2013-09-01,0,4,66.0,14,25.29,0.0,720.0,724.0,11.0,1.0,1.0,4759.0,22.4,17.0,1,0,Dec-2001,4.0,1.0,0.0,1.0,3.0,3.0,1.0,2.0,9.0,4.0,5.0,3.0,11.0,0.0,0.0,0.0,2.0
358319,30775.0,3,9.49,985.68,B,B2,170930.0,3 years,0,70000.0,2,2014-12-01,0,0,219.0,21,27.03,1.0,680.0,684.0,18.0,0.0,0.0,44630.0,49.4,42.0,1,0,Apr-1993,0.0,1.0,0.0,5.0,8.0,8.0,7.0,12.0,12.0,14.0,25.0,8.0,18.0,0.0,0.0,0.0,1.0
463192,5200.0,3,11.47,171.41,B,B5,279.0,< 1 year,1,24000.0,0,2016-05-01,0,4,59.0,11,36.8,0.0,670.0,674.0,21.0,0.0,0.0,6330.0,40.8,32.0,0,0,Jan-2005,4.0,1.0,0.0,1.0,2.0,2.0,5.0,9.0,21.0,6.0,11.0,2.0,21.0,0.0,0.0,0.0,0.0
718114,3525.0,3,6.91,108.7,A,A5,235154.0,< 1 year,0,70000.0,0,2011-01-01,0,0,4.0,3,22.75,0.0,720.0,724.0,9.0,0.0,0.0,19975.0,69.8,26.0,1,0,Dec-1999,10600.0,1.0,,,,,,,,,,,,,,,
